timestamp,open,high,low,close,volume,turnover,atr,interval
1747593900000,2470.78,2475.29,2460.55,2462.06,9850.01,24292919.2955,16.84571428571423,5
1747593600000,2469.39,2474.05,2467.51,2470.78,6232.29,15400336.044,16.089285714285683,5
1747593300000,2467.2,2471.18,2461.94,2469.39,5692.64,14043272.6551,14.759285714285657,5
1747593000000,2476.42,2476.43,2465.0,2467.2,15534.3,38371246.9791,14.699999999999916,5
1747592700000,2472.3,2476.94,2464.44,2476.42,21366.6,52783868.0754,14.714999999999918,5
1747592400000,2454.12,2475.84,2448.67,2472.3,39018.46,96143103.2847,13.622857142857063,5
1747592100000,2473.03,2474.99,2452.25,2454.12,42522.82,104566828.9559,12.613571428571342,5
1747591800000,2463.01,2474.4,2452.0,2473.03,36160.76,89176939.8665,13.4164285714285,5
1747591500000,2469.85,2477.9,2460.47,2463.01,28641.98,70723487.3382,13.77357142857139,5
1747591200000,2488.49,2495.48,2458.44,2469.85,75889.04,187865140.3497,15.993571428571386,5
1747590900000,2504.34,2510.9,2480.91,2488.49,49869.26,124370041.9538,18.459285714285702,5
1747590600000,2513.34,2519.79,2501.22,2504.34,37238.75,93348087.9128,20.100000000000005,5
1747590300000,2530.2,2530.98,2511.0,2513.34,25980.27,65474970.474,21.097857142857134,5
1747590000000,2524.63,2537.64,2524.63,2530.2,29442.06,74553186.9525,22.18214285714284,5
1747589700000,2538.73,2538.76,2521.74,2524.63,33072.69,83626281.7949,22.345000000000027,5
1747589400000,2541.0,2547.27,2536.43,2538.73,22345.18,56798971.6175,23.10571428571429,5
1747589100000,2561.86,2564.34,2510.76,2541.0,86916.96,220318024.7261,26.272857142857156,5
1747588800000,2564.66,2564.66,2559.64,2561.86,8219.01,21059264.3185,27.146428571428583,5
1747588500000,2570.68,2571.07,2562.56,2564.66,7469.91,19161785.1582,26.911428571428587,5
1747588200000,2569.58,2573.01,2566.78,2570.68,3213.48,8258970.72,25.525714285714326,5
1747587900000,2567.36,2573.0,2566.42,2569.58,6243.55,16046332.9192,24.371428571428623,5
1747587600000,2573.41,2575.2,2564.4,2567.36,9172.27,23562363.4338,23.54285714285717,5
1747587300000,2570.16,2583.2,2570.06,2573.41,23053.1,59427332.3793,23.429285714285697,5
1747587000000,2571.14,2571.19,2565.61,2570.16,7367.2,18918682.3289,21.340714285714252,5
1747586700000,2569.92,2578.12,2567.82,2571.14,9465.83,24365184.1881,19.144285714285648,5
1747586400000,2568.9,2574.0,2567.38,2569.92,13986.86,35962952.5459,17.381428571428483,5
1747586100000,2560.83,2569.76,2560.83,2568.9,13958.15,35797198.5802,16.127857142857074,5
1747585800000,2564.19,2566.78,2558.0,2560.83,12697.88,32527023.372,15.170714285714244,5
1747585500000,2559.41,2566.83,2558.79,2564.19,10066.28,25809567.4165,14.529285714285638,5
1747585200000,2569.89,2574.49,2553.04,2559.41,31739.54,81319921.9018,14.444285714285636,5
1747584900000,2572.78,2575.2,2566.91,2569.89,10367.17,26652818.4988,11.744999999999923,5
1747584600000,2576.05,2584.07,2572.78,2572.78,7870.49,20299356.3143,11.067857142857097,5
1747584300000,2573.58,2577.54,2572.0,2576.05,5449.78,14030283.711,10.805714285714235,5
1747584000000,2578.68,2582.55,2573.0,2573.58,8903.71,22960847.5282,10.891428571428508,5
1747583700000,2579.72,2580.46,2573.06,2578.68,8890.76,22913418.0782,10.949999999999948,5
1747583400000,2576.02,2587.48,2574.93,2579.72,28146.55,72673939.9816,11.07499999999998,5
1747583100000,2568.38,2577.92,2566.46,2576.02,17019.04,43763061.6196,10.890714285714271,5
1747582800000,2564.51,2572.19,2560.33,2568.38,11373.4,29191943.4684,11.454285714285723,5
1747582500000,2563.77,2565.58,2561.0,2564.51,3143.59,8060494.0205,11.245714285714323,5
1747582200000,2561.48,2564.13,2557.14,2563.77,3389.14,8675991.6557,11.299285714285784,5
1747581900000,2559.81,2562.99,2559.04,2561.48,3549.42,9088347.8334,10.987857142857203,5
1747581600000,2564.6,2566.42,2559.04,2559.81,6304.38,16161012.2958,10.736428571428632,5
1747581300000,2559.4,2568.0,2555.01,2564.6,10481.4,26873907.3828,11.090000000000048,5
1747581000000,2559.34,2560.1,2554.53,2559.4,6502.45,16631734.2916,10.277142857142897,5
1747580700000,2555.9,2559.95,2550.59,2559.34,13282.97,33939422.8182,9.817857142857163,5
1747580400000,2557.59,2561.13,2547.33,2555.9,18134.07,46307117.7853,9.790714285714298,5
1747580100000,2556.69,2565.0,2556.0,2557.59,13022.57,33336091.9431,10.045000000000007,5
1747579800000,2561.28,2569.67,2555.84,2556.69,19573.95,50152069.2387,10.350714285714275,5
1747579500000,2550.49,2565.74,2549.82,2561.28,24027.67,61465711.9227,10.95928571428567,5
1747579200000,2552.31,2555.0,2545.64,2550.49,18039.04,45996494.7957,11.179999999999966,5
1747578900000,2540.0,2556.76,2537.7,2552.31,29747.29,75803641.5334,11.594285714285727,5
1747578600000,2536.11,2540.0,2534.71,2540.0,5682.26,14418802.5417,11.730714285714287,5
1747578300000,2538.0,2539.31,2534.31,2536.11,5091.58,12916496.6672,11.609999999999998,5
1747578000000,2534.01,2540.57,2534.01,2538.0,8984.29,22798561.7305,11.552142857142826,5
1747577700000,2529.71,2535.02,2529.71,2534.01,4308.5,10914534.1418,11.806428571428537,5
1747577400000,2538.66,2540.38,2528.49,2529.71,12221.87,30970424.4847,12.128571428571409,5
1747577100000,2532.9,2539.0,2532.61,2538.66,10215.61,25902822.696,11.864285714285709,5
1747576800000,2541.89,2550.47,2531.55,2532.9,34084.51,86571770.4265,12.496428571428558,5
1747576500000,2517.07,2544.82,2516.9,2541.89,39896.15,101094388.8464,13.822142857142873,5
1747576200000,2515.43,2519.0,2513.31,2517.07,5413.49,13620301.4827,14.87785714285714,5
1747575900000,2517.44,2519.61,2514.31,2515.43,6555.99,16503540.7033,14.606428571428589,5
1747575600000,2518.79,2522.41,2516.37,2517.44,7872.89,19834423.0261,14.11714285714288,5
1747575300000,2512.11,2521.27,2510.36,2518.79,14756.63,37138956.9179,13.759285714285754,5
1747575000000,2511.55,2513.04,2510.15,2512.11,3766.62,9460783.8545,13.259285714285722,5
1747574700000,2510.14,2515.19,2508.9,2511.55,7500.55,18839734.1974,12.347142857142833,5
1747574400000,2507.85,2511.64,2507.85,2510.14,4066.79,10208016.0504,11.360714285714266,5
1747574100000,2506.09,2508.6,2505.71,2507.85,2942.77,7378474.9694,11.27071428571425,5
1747573800000,2504.8,2508.6,2504.36,2506.09,4953.54,12415332.5523,11.104999999999952,5
1747573500000,2506.18,2506.57,2504.09,2504.8,2380.36,5963732.5281,10.689999999999957,5
1747573200000,2507.68,2508.36,2505.0,2506.18,4505.73,11293292.9931,10.09499999999993,5
1747572900000,2507.91,2508.0,2504.7,2507.68,9813.28,24597697.7792,9.667142857142803,5
1747572600000,2505.99,2507.93,2505.29,2507.91,4368.59,10952072.13,8.504285714285677,5
1747572300000,2501.9,2506.0,2501.2,2505.99,3495.22,8752168.1482,6.989285714285676,5
1747572000000,2500.77,2502.52,2499.47,2501.9,4401.14,11006002.6783,5.413571428571394,5
1747571700000,2502.43,2502.43,2500.32,2500.77,3621.44,9058583.2298,5.185714285714214,5
1747571400000,2500.81,2504.24,2500.71,2502.43,4532.97,11344277.4559,4.9392857142856235,5
1747571100000,2498.64,2501.93,2498.23,2500.81,4129.99,10327240.1915,4.459999999999907,5
1747570800000,2495.26,2499.0,2495.24,2498.64,4613.53,11521915.3349,4.240714285714213,5
1747570500000,2493.83,2495.37,2491.0,2495.26,4247.02,10591957.674,4.337142857142778,5
1747570200000,2490.16,2495.25,2490.16,2493.83,6152.6,15339654.9552,4.430714285714235,5
1747569900000,2496.45,2499.0,2486.33,2490.16,20995.73,52307263.0729,5.01928571428568,5
1747569600000,2500.63,2501.47,2496.4,2496.45,5322.99,13303127.2542,5.524285714285692,5
1747569300000,2500.0,2501.41,2499.58,2500.63,2669.49,6674997.1514,5.701428571428551,5
1747569000000,2503.58,2503.66,2499.88,2500.0,2568.22,6423238.2296,5.717142857142822,5
1747568700000,2501.51,2505.5,2501.51,2503.58,981.66,2457524.3998,5.874285714285667,5
1747568400000,2503.68,2505.46,2501.3,2501.51,4004.46,10024425.6269,5.982857142857093,5
1747568100000,2508.68,2511.4,2502.23,2503.68,3364.12,8437929.0915,6.209999999999939,5
1747567800000,2507.49,2510.93,2507.4,2508.68,1542.99,3871946.3379,6.2621428571427975,5
1747567500000,2510.09,2510.66,2506.62,2507.49,1234.37,3096092.3387,6.399999999999961,5
1747567200000,2509.15,2512.76,2509.11,2510.09,2467.21,6194927.9224,6.524285714285725,5
1747566900000,2505.83,2509.53,2505.62,2509.15,1679.66,4212499.2804,6.54357142857147,5
1747566600000,2506.9,2507.86,2505.58,2505.83,1383.64,3468392.9311,6.4007142857143275,5
1747566300000,2507.4,2508.48,2506.5,2506.9,1389.21,3483615.3187,6.044285714285771,5
1747566000000,2504.67,2507.74,2503.28,2507.4,3214.93,8055956.0974,5.99857142857143,5
1747565700000,2503.8,2505.58,2503.02,2504.67,2886.19,7228280.0813,5.406428571428576,5
1747565400000,2500.55,2503.8,2500.01,2503.8,1893.06,4736037.2143,4.931428571428569,5
1747565100000,2502.02,2504.3,2500.55,2500.55,4190.6,10487045.3664,4.844999999999994,5
1747564800000,2502.4,2502.9,2499.35,2502.02,1493.23,3734731.1653,4.828571428571455,5
1747564500000,2502.3,2502.77,2499.62,2502.4,2735.44,6841343.0354,4.6607142857143185,5
1747564200000,2500.4,2502.87,2497.35,2502.3,6078.39,15194142.8265,4.757857142857184,5
1747563900000,2504.81,2505.69,2500.4,2500.4,5456.31,13652725.2415,4.429285714285762,5
1747563600000,2509.45,2509.89,2504.35,2504.81,2444.65,6128843.3736,4.589285714285746,5
1747563300000,2511.42,2512.54,2509.07,2509.45,4842.88,12157090.767,4.85285714285718,5
1747563000000,2508.37,2511.77,2507.24,2511.42,2343.68,5880757.2831,4.800000000000019,5
1747562700000,2509.61,2510.81,2506.87,2508.37,1839.97,4616572.0798,4.8057142857143,5
1747562400000,2507.35,2510.39,2505.24,2509.61,2515.93,6310748.7865,4.918571428571438,5
1747562100000,2506.39,2507.56,2502.95,2507.35,2481.84,6216539.8967,5.205000000000025,5
1747561800000,2506.71,2508.74,2505.0,2506.39,2299.62,5764239.7258,5.1535714285714675,5
1747561500000,2504.67,2509.82,2504.49,2506.71,3822.87,9585761.0464,5.22142857142863,5
1747561200000,2514.48,2515.0,2504.43,2504.67,8079.51,20265435.5054,5.6435714285715095,5
1747560900000,2512.8,2514.87,2509.02,2514.48,3133.37,7869475.1642,6.104285714285782,5
1747560600000,2516.46,2516.8,2511.59,2512.8,5443.91,13683383.5278,6.2228571428572,5
1747560300000,2515.24,2517.26,2515.23,2516.46,731.98,1841909.1467,6.316428571428625,5
1747560000000,2519.66,2521.34,2515.0,2515.24,2727.14,6865795.8814,6.375000000000065,5
1747559700000,2522.49,2522.5,2515.1,2519.66,3258.63,8204611.3368,6.5257142857143595,5
1747559400000,2521.44,2522.5,2519.18,2522.49,1060.41,2673519.97,6.085000000000101,5
1747559100000,2521.45,2522.6,2519.69,2521.44,1141.44,2877968.7088,5.740714285714375,5
1747558800000,2516.48,2521.91,2516.48,2521.45,3304.47,8327106.6257,5.805000000000064,5
1747558500000,2517.33,2519.31,2516.44,2516.48,2290.5,5766866.9076,5.837857142857176,5
1747558200000,2519.45,2520.0,2517.0,2517.33,1311.64,3303330.6618,5.721428571428597,5
1747557900000,2516.98,2520.09,2514.18,2519.45,3594.07,9045408.3054,5.6678571428571685,5
1747557600000,2520.33,2520.7,2515.93,2516.98,8615.11,21692390.4912,5.741428571428612,5
1747557300000,2526.87,2527.81,2520.01,2520.33,4150.05,10470938.2305,6.134285714285722,5
1747557000000,2524.55,2527.56,2520.29,2526.87,4848.02,12233590.3394,5.898571428571423,5
1747556700000,2522.29,2525.33,2520.83,2524.55,5403.6,13633833.6635,5.601428571428577,5
1747556400000,2518.36,2524.27,2517.52,2522.29,6490.97,16363372.155,5.731428571428588,5
1747556100000,2518.34,2522.22,2514.41,2518.36,10645.74,26797817.7692,5.975714285714308,5
1747555800000,2521.96,2522.3,2517.23,2518.34,5285.14,13315589.0721,5.885000000000024,5
1747555500000,2509.62,2528.71,2509.25,2521.96,25203.94,63534688.1912,6.7464285714285905,5
1747555200000,2508.48,2514.34,2508.47,2509.62,4908.96,12330313.4346,7.472857142857167,5
1747554900000,2507.88,2510.65,2507.31,2508.48,4467.02,11207936.9982,7.503571428571474,5
1747554600000,2501.66,2508.25,2501.06,2507.88,3748.83,9393702.3624,7.645714285714348,5
1747554300000,2503.29,2503.29,2501.2,2501.66,794.48,1987767.1796,7.7650000000001,5
1747554000000,2501.33,2503.6,2500.56,2503.29,1029.95,2577350.3989,7.7307142857143845,5
1747553700000,2503.31,2503.38,2500.6,2501.33,1609.72,4027242.692,7.507142857142948,5
1747553400000,2505.06,2505.38,2501.74,2503.31,2712.22,6789186.2463,7.455714285714391,5
1747553100000,2504.54,2506.67,2504.3,2505.06,3070.06,7692324.5286,6.922142857142977,5
1747552800000,2503.19,2504.87,2502.3,2504.54,2576.53,6451448.9331,6.600000000000104,5
1747552500000,2500.95,2503.83,2500.86,2503.19,4444.32,11120717.6479,6.4314285714286665,5
1747552200000,2495.62,2501.82,2495.62,2500.95,5224.32,13055869.6652,6.470000000000092,5
1747551900000,2497.35,2498.76,2493.81,2495.62,1305.82,3260077.4246,6.417142857142933,5
1747551600000,2496.25,2498.53,2494.92,2497.35,3781.29,9440248.4982,6.312857142857216,5
1747551300000,2494.64,2497.31,2492.7,2496.25,3611.01,9009537.7548,5.255000000000076,5
1747551000000,2495.76,2495.76,2491.6,2494.64,3884.48,9688863.9203,4.623571428571495,5
1747550700000,2498.0,2498.83,2495.0,2495.76,2776.01,6928494.8096,4.684285714285774,5
1747550400000,2495.99,2499.3,2495.51,2498.0,1449.99,3621886.3131,4.425000000000052,5
1747550100000,2495.17,2498.59,2494.83,2495.99,4990.25,12456236.8043,4.216428571428618,5
1747549800000,2503.86,2503.96,2494.03,2495.17,7239.37,18086072.4065,4.708571428571466,5
1747549500000,2502.51,2504.28,2500.29,2503.86,2648.03,6625226.2496,5.1607142857143185,5
1747549200000,2505.57,2505.58,2502.29,2502.51,3057.59,7654720.8724,5.106428571428588,5
1747548900000,2508.59,2510.79,2505.43,2505.57,3785.22,9494033.9781,5.457857142857132,5
1747548600000,2506.04,2508.9,2504.76,2508.59,2487.95,6236138.3726,5.556428571428569,5
1747548300000,2507.1,2509.0,2506.04,2506.04,2750.27,6895822.5544,5.505000000000011,5
1747548000000,2511.52,2513.02,2505.92,2507.1,8961.26,22479055.8962,5.471428571428565,5
1747547700000,2510.21,2515.0,2508.34,2511.52,8538.86,21445108.2177,5.525714285714295,5
1747547400000,2505.0,2511.21,2502.94,2510.21,6207.2,15565781.4217,5.880714285714281,5
1747547100000,2497.24,2505.4,2496.8,2505.0,4183.64,10467508.5747,6.5064285714285495,5
1747546800000,2498.88,2499.1,2495.28,2497.24,3679.78,9187786.4345,6.868571428571386,5
1747546500000,2500.27,2502.41,2497.35,2498.88,5568.28,13919507.0789,6.938571428571387,5
1747546200000,2501.39,2505.43,2500.03,2500.27,3123.66,7817723.2,7.1357142857142275,5
1747545900000,2503.13,2506.0,2501.03,2501.39,3818.87,9560557.0957,7.276428571428498,5
1747545600000,2501.11,2506.66,2499.3,2503.13,13174.09,32974395.0553,7.092857142857058,5
1747545300000,2491.64,2502.12,2491.64,2501.11,17203.63,42964814.4735,7.262857142857066,5
1747545000000,2491.92,2492.75,2490.2,2491.64,2409.47,6003304.4085,7.807142857142805,5
1747544700000,2488.47,2493.72,2488.47,2491.92,10182.81,25373946.9763,7.5907142857142516,5
1747544400000,2485.29,2488.71,2484.88,2488.47,1171.29,2913479.7388,7.797857142857116,5
1747544100000,2483.29,2485.34,2483.0,2485.29,1211.38,3009646.8911,7.977142857142813,5
1747543800000,2486.62,2486.62,2483.14,2483.29,1515.9,3766694.5136,7.7185714285713924,5
1747543500000,2487.07,2488.44,2486.61,2486.62,1523.18,3789034.5156,7.52214285714282,5
1747543200000,2485.47,2488.0,2485.45,2487.07,1771.73,4405038.8728,7.091428571428553,5
1747542900000,2483.35,2487.34,2482.08,2485.47,3270.65,8129034.3419,6.509285714285722,5
1747542600000,2481.38,2483.8,2480.16,2483.35,982.19,2437749.0194,6.194285714285733,5
1747542300000,2481.94,2482.29,2480.45,2481.38,479.84,1190791.0586,6.032142857142877,5
1747542000000,2482.4,2483.99,2481.77,2481.94,1867.11,4635613.9304,5.750714285714301,5
1747541700000,2481.59,2482.44,2479.61,2482.4,713.67,1771104.7208,5.543571428571438,5
1747541400000,2481.01,2483.54,2480.64,2481.59,2107.7,5231985.2783,5.225000000000039,5
1747541100000,2478.82,2481.59,2476.74,2481.01,2128.62,5278181.7747,4.750714285714333,5
1747540800000,2476.6,2478.83,2476.45,2478.82,564.24,1398082.4578,4.297142857142911,5
1747540500000,2476.48,2477.91,2475.44,2476.6,500.63,1239707.0593,4.163571428571491,5
1747540200000,2479.45,2479.45,2476.47,2476.48,704.3,1745470.6392,3.873571428571495,5
1747539900000,2479.4,2481.0,2478.26,2479.45,531.53,1318006.1488,3.805714285714365,5
1747539600000,2479.48,2480.94,2478.57,2479.4,1196.85,2968286.1945,3.7264285714286416,5
1747539300000,2475.26,2480.88,2475.02,2479.48,2016.76,4998893.4402,3.77714285714293,5
1747539000000,2467.71,2479.75,2467.35,2475.26,9806.0,24268983.47,4.480714285714352,5
1747538700000,2472.54,2474.4,2466.96,2467.71,3746.06,9252030.3205,4.697857142857207,5
1747538400000,2475.24,2475.25,2471.59,2472.54,2261.58,5593147.5171,4.8571428571429225,5
1747538100000,2477.62,2477.85,2473.71,2475.24,1928.12,4773250.0482,5.029285714285769,5
1747537800000,2479.89,2479.89,2476.22,2477.62,2250.22,5575331.5631,5.175000000000084,5
1747537500000,2485.14,2486.01,2474.34,2479.89,9433.61,23402914.3726,5.8064285714286665,5
1747537200000,2480.34,2485.14,2479.19,2485.14,1278.98,3174742.7062,6.0242857142857895,5
1747536900000,2480.49,2481.0,2479.56,2480.34,642.73,1594059.9924,6.0764285714286155,5
1747536600000,2482.74,2483.01,2480.47,2480.49,414.49,1028687.6645,5.941428571428593,5
1747536300000,2476.97,2483.64,2476.22,2482.74,2590.98,6428229.4815,6.230000000000018,5
1747536000000,2479.69,2479.84,2475.08,2476.97,942.65,2335749.0988,6.564285714285721,5
1747535700000,2481.26,2482.34,2478.5,2479.69,1028.36,2550721.6971,6.625000000000033,5
1747535400000,2482.92,2484.52,2481.26,2481.26,1199.76,2978912.6704,6.800714285714321,5
1747535100000,2481.43,2483.99,2481.43,2482.92,1166.47,2896208.8523,6.577142857142852,5
1747534800000,2481.0,2483.97,2480.87,2481.43,2315.86,5749554.5794,5.912857142857125,5
1747534500000,2483.42,2483.45,2480.0,2481.0,732.88,1818195.8393,5.566428571428527,5
1747534200000,2483.17,2484.5,2482.67,2483.42,573.32,1423937.7172,5.277857142857101,5
1747533900000,2485.21,2485.47,2481.8,2483.17,768.15,1907390.1828,5.160714285714221,5
1747533600000,2484.51,2486.92,2482.31,2485.21,1922.02,4776177.6584,5.157857142857081,5
1747533300000,2481.76,2487.07,2481.41,2484.51,2817.46,7000417.2555,4.728571428571383,5
1747533000000,2479.51,2481.76,2477.87,2481.76,974.04,2415341.2098,4.777857142857134,5
1747532700000,2476.27,2480.0,2473.43,2479.51,3265.7,8084170.7234,4.974285714285737,5
1747532400000,2479.54,2480.32,2475.7,2476.27,1308.44,3242701.7499,5.113571428571471,5
1747532100000,2477.62,2479.61,2476.77,2479.54,778.27,1928930.7811,4.8221428571429055,5
1747531800000,2475.41,2478.58,2471.29,2477.62,2387.59,5906575.9142,4.8642857142857725,5
1747531500000,2482.35,2482.35,2474.45,2475.41,2515.5,6231787.3949,5.04500000000004,5
1747531200000,2480.84,2483.01,2479.58,2482.35,1210.46,3004133.6247,5.242857142857214,5
1747530900000,2478.0,2480.85,2477.31,2480.84,510.86,1266635.4925,5.407857142857243,5
1747530600000,2479.44,2479.46,2477.25,2478.0,518.34,1284464.9432,5.442857142857259,5
1747530300000,2479.25,2481.24,2477.61,2479.44,1587.73,3937179.3379,5.455714285714391,5
1747530000000,2481.93,2483.66,2478.51,2479.25,1442.81,3579298.4788,5.5735714285715074,5
1747529700000,2480.45,2483.79,2480.44,2481.93,2159.79,5362227.1157,5.63571428571439,5
1747529400000,2479.0,2485.84,2478.5,2480.45,3344.79,8303161.6438,5.830714285714391,5
1747529100000,2472.31,2480.05,2471.12,2479.0,1726.75,4276555.2707,6.092857142857221,5
1747528800000,2473.52,2475.94,2471.37,2472.31,720.18,1781201.707,6.163571428571491,5
1747528500000,2473.35,2477.81,2471.3,2473.52,1462.06,3616882.7168,6.033571428571447,5
1747528200000,2476.79,2478.02,2473.1,2473.35,1582.98,3919928.9972,6.054999999999999,5
1747527900000,2474.6,2478.0,2473.83,2476.79,664.46,1645262.1134,6.148571428571423,5
1747527600000,2479.09,2479.09,2472.57,2474.6,2021.18,5002025.7698,6.024999999999993,5
1747527300000,2479.2,2481.15,2476.59,2479.09,2009.02,4979809.5707,5.928571428571429,5
1747527000000,2480.11,2482.5,2475.5,2479.2,1905.96,4724050.5468,5.8857142857142595,5
1747526700000,2478.72,2481.0,2476.81,2480.11,1309.61,3246614.3162,5.824999999999981,5
1747526400000,2474.4,2479.73,2472.42,2478.72,2281.76,5652399.1477,6.117857142857117,5
1747526100000,2473.14,2474.64,2471.04,2474.4,944.36,2335451.1923,6.407142857142844,5
1747525800000,2472.8,2475.18,2472.48,2473.14,2274.19,5626092.4684,6.232142857142857,5
1747525500000,2472.62,2474.54,2471.17,2472.8,925.24,2288133.3406,6.148571428571423,5
1747525200000,2473.16,2474.46,2472.4,2472.62,732.8,1812388.4546,5.771428571428552,5
1747524900000,2477.39,2477.39,2470.7,2473.16,1748.88,4325636.9209,5.582857142857132,5
1747524600000,2474.27,2477.42,2472.71,2477.39,2772.78,6862402.8939,5.374285714285699,5
1747524300000,2472.22,2474.76,2469.96,2474.27,1529.96,3783858.5275,5.43999999999999,5
1747524000000,2470.84,2474.23,2469.67,2472.22,1852.82,4580306.8519,5.417142857142835,5
1747523700000,2469.16,2471.07,2465.96,2470.84,1416.13,3495712.1168,5.532142857142811,5
1747523400000,2469.38,2472.73,2465.23,2469.16,7526.18,18585383.7376,5.602142857142813,5
1747523100000,2461.42,2469.53,2456.01,2469.38,5070.92,12491950.0438,6.099999999999942,5
1747522800000,2459.45,2462.37,2456.23,2461.42,3664.31,9009717.1475,6.539285714285662,5
1747522500000,2460.56,2463.01,2458.3,2459.45,1561.09,3840510.2526,6.576428571428518,5
1747522200000,2461.98,2464.28,2455.68,2460.56,3577.33,8798469.5601,6.64142857142854,5
1747521900000,2464.26,2465.18,2460.22,2461.98,1078.65,2656094.027,6.447142857142841,5
1747521600000,2461.94,2465.64,2461.88,2464.26,2757.47,6794042.7739,6.522857142857122,5
1747521300000,2460.44,2463.9,2460.28,2461.94,5997.89,14767776.9855,6.56642857142856,5
1747521000000,2457.74,2460.62,2451.83,2460.44,6102.75,14982179.0377,7.141428571428572,5
1747520700000,2465.88,2465.88,2456.13,2457.74,5868.16,14433545.0232,7.359999999999998,5
1747520400000,2464.75,2467.52,2461.45,2465.88,3216.63,7928086.6537,7.722142857142866,5
1747520100000,2468.21,2468.58,2461.96,2464.75,3894.67,9600924.9191,7.664285714285727,5
1747519800000,2467.18,2468.92,2463.0,2468.21,4392.8,10832777.6498,7.758571428571453,5
1747519500000,2477.03,2480.14,2465.97,2467.18,14817.44,36618746.1634,8.323571428571475,5
1747519200000,2485.0,2485.47,2476.56,2477.03,3678.82,9119225.8022,9.094285714285759,5
1747518900000,2483.7,2485.71,2480.84,2485.0,2022.67,5022296.8228,8.748571428571463,5
1747518600000,2485.47,2485.63,2482.26,2483.7,757.0,1880444.0578,8.05000000000002,5
1747518300000,2485.15,2486.53,2478.12,2485.47,5945.13,14757506.6391,8.314285714285754,5
1747518000000,2486.7,2489.08,2485.02,2485.15,1056.92,2628641.9399,7.990000000000009,5
1747517700000,2486.76,2490.8,2484.12,2486.7,1859.6,4626582.0033,8.11285714285717,5
1747517400000,2482.61,2488.09,2482.61,2486.76,2075.44,5161309.874,8.235714285714332,5
1747517100000,2485.4,2485.4,2480.82,2482.61,949.57,2357618.0024,8.375714285714334,5
1747516800000,2483.08,2485.4,2480.66,2485.4,1930.97,4793400.3638,7.992142857142913,5
1747516500000,2488.08,2488.75,2482.68,2483.08,1536.35,3819725.4032,7.729285714285782,5
1747516200000,2486.41,2489.53,2486.04,2488.08,2484.22,6181242.5598,7.491428571428644,5
1747515900000,2486.1,2493.4,2485.93,2486.41,6650.79,16559303.9187,7.552142857142956,5
1747515600000,2488.08,2490.47,2483.12,2486.1,6286.54,15632535.1833,7.654285714285801,5
1747515300000,2494.22,2495.51,2487.2,2488.08,12267.79,30555136.0428,7.314285714285818,5
1747515000000,2476.56,2495.0,2475.78,2494.22,19180.87,47708595.3733,7.380714285714378,5
1747514700000,2478.28,2478.83,2474.63,2476.56,1056.34,2616411.5675,8.160000000000082,5
1747514400000,2476.94,2479.58,2476.94,2478.28,1175.43,2913484.2347,8.135000000000089,5
1747514100000,2478.98,2481.8,2475.24,2476.94,5689.94,14100978.6329,8.002857142857238,5
1747513800000,2472.98,2478.98,2472.7,2478.98,3836.3,9500014.3888,8.161428571428685,5
1747513500000,2468.76,2472.98,2467.15,2472.98,1524.23,3765190.4459,8.529285714285802,5
1747513200000,2467.42,2472.56,2467.0,2468.76,1446.57,3571748.0367,8.565000000000087,5
1747512900000,2464.2,2474.61,2463.91,2467.42,4241.66,10476603.8605,8.905000000000102,5
1747512600000,2468.02,2469.0,2463.34,2464.2,2606.42,6425406.2638,8.970714285714362,5
1747512300000,2470.62,2472.3,2466.24,2468.02,2018.95,4984500.7325,9.115714285714375,5
1747512000000,2469.02,2474.77,2468.17,2470.62,1448.94,3582483.3728,9.137142857142928,5
1747511700000,2469.3,2471.58,2468.11,2469.02,787.01,1943716.1161,8.85142857142861,5
1747511400000,2469.25,2470.72,2466.85,2469.3,3235.15,7986191.5876,8.602857142857179,5
1747511100000,2474.15,2474.77,2468.19,2469.25,1188.36,2936698.5875,8.400714285714296,5
1747510800000,2472.14,2474.17,2468.64,2474.15,2668.45,6591364.5657,7.422857142857181,5
1747510500000,2470.88,2476.43,2468.4,2472.14,5998.45,14838367.412,6.597142857142899,5
1747510200000,2473.45,2473.45,2466.91,2470.88,5251.78,12968565.5909,6.848571428571469,5
1747509900000,2478.67,2479.46,2473.43,2473.45,1574.65,3898560.8474,6.992857142857149,5
1747509600000,2477.11,2479.32,2476.43,2478.67,3627.78,8990233.6871,6.963571428571446,5
1747509300000,2474.21,2477.98,2471.08,2477.11,5631.54,13933544.3261,6.6607142857143185,5
1747509000000,2472.0,2474.81,2470.85,2474.21,3522.97,8713582.1429,6.680714285714332,5
1747508700000,2464.88,2472.4,2464.69,2472.0,4238.06,10464532.9574,6.596428571428597,5
1747508400000,2465.84,2465.84,2460.13,2464.88,3727.38,9179176.3373,7.0400000000000285,5
1747508100000,2465.2,2466.38,2462.02,2465.84,3748.08,9235829.6133,6.772857142857155,5
1747507800000,2470.99,2471.34,2465.2,2465.2,3508.49,8658149.7625,6.72928571428575,5
1747507500000,2476.17,2476.17,2469.51,2470.99,2516.13,6222557.8972,7.265000000000067,5
1747507200000,2473.34,2477.0,2471.83,2476.17,3849.92,9526826.175,7.417857142857234,5
1747506900000,2473.99,2476.0,2472.47,2473.34,3256.79,8057439.0265,7.212142857142973,5
